reading data
reading labels
+ weight: 0.25, - weight: 0.75
0.235634 + 0.764366 = 1, predicted label = -1
0.235186 + 0.764814 = 1, predicted label = -1
0.23474 + 0.76526 = 1, predicted label = -1
0.234294 + 0.765706 = 1, predicted label = -1
0.233848 + 0.766152 = 1, predicted label = -1
0.233403 + 0.766597 = 1, predicted label = -1
0.232959 + 0.767041 = 1, predicted label = -1
0.232515 + 0.767485 = 1, predicted label = -1
0.232072 + 0.767928 = 1, predicted label = -1
0.231629 + 0.768371 = 1, predicted label = -1
0.231187 + 0.768813 = 1, predicted label = -1
0.230746 + 0.769254 = 1, predicted label = -1
0.230305 + 0.769695 = 1, predicted label = -1
0.229865 + 0.770135 = 1, predicted label = -1
0.229425 + 0.770575 = 1, predicted label = -1
0.228986 + 0.771014 = 1, predicted label = -1
0.228548 + 0.771452 = 1, predicted label = -1
0.22811 + 0.77189 = 1, predicted label = -1
0.227673 + 0.772327 = 1, predicted label = -1
0.227236 + 0.772764 = 1, predicted label = -1
0.2268 + 0.7732 = 1, predicted label = -1
0.226364 + 0.773636 = 1, predicted label = -1
0.225929 + 0.774071 = 1, predicted label = -1
0.225495 + 0.774505 = 1, predicted label = -1
0.225061 + 0.774939 = 1, predicted label = -1
0.224628 + 0.775372 = 1, predicted label = -1
0.224195 + 0.775805 = 1, predicted label = -1
0.223763 + 0.776237 = 1, predicted label = -1
0.223332 + 0.776668 = 1, predicted label = -1
0.222901 + 0.777099 = 1, predicted label = -1
0.222471 + 0.777529 = 1, predicted label = -1
0.222041 + 0.777959 = 1, predicted label = -1
0.221612 + 0.778388 = 1, predicted label = -1
0.221184 + 0.778816 = 1, predicted label = -1
0.220756 + 0.779244 = 1, predicted label = -1
0.220329 + 0.779671 = 1, predicted label = -1
0.265134 + 0.734866 = 1, predicted label = -1
0.264651 + 0.735349 = 1, predicted label = -1
0.264167 + 0.735833 = 1, predicted label = -1
0.263685 + 0.736315 = 1, predicted label = -1
0.263203 + 0.736797 = 1, predicted label = -1
0.262721 + 0.737279 = 1, predicted label = -1
0.26224 + 0.73776 = 1, predicted label = -1
0.26176 + 0.73824 = 1, predicted label = -1
0.26128 + 0.73872 = 1, predicted label = -1
0.260801 + 0.739199 = 1, predicted label = -1
0.260323 + 0.739677 = 1, predicted label = -1
0.259844 + 0.740156 = 1, predicted label = -1
0.259367 + 0.740633 = 1, predicted label = -1
0.25889 + 0.74111 = 1, predicted label = -1
0.258414 + 0.741586 = 1, predicted label = -1
0.257938 + 0.742062 = 1, predicted label = -1
0.257463 + 0.742537 = 1, predicted label = -1
0.256988 + 0.743012 = 1, predicted label = -1
0.256514 + 0.743486 = 1, predicted label = -1
0.25604 + 0.74396 = 1, predicted label = -1
0.255567 + 0.744433 = 1, predicted label = -1
0.255095 + 0.744905 = 1, predicted label = -1
0.254623 + 0.745377 = 1, predicted label = -1
0.254152 + 0.745848 = 1, predicted label = -1
0.253681 + 0.746319 = 1, predicted label = -1
0.253211 + 0.746789 = 1, predicted label = -1
0.252742 + 0.747258 = 1, predicted label = -1
0.252273 + 0.747727 = 1, predicted label = -1
0.251805 + 0.748195 = 1, predicted label = -1
0.251337 + 0.748663 = 1, predicted label = -1
0.25087 + 0.74913 = 1, predicted label = -1
0.250403 + 0.749597 = 1, predicted label = -1
0.249937 + 0.750063 = 1, predicted label = -1
0.249472 + 0.750528 = 1, predicted label = -1
0.249007 + 0.750993 = 1, predicted label = -1
0.248542 + 0.751458 = 1, predicted label = -1
0.248079 + 0.751921 = 1, predicted label = -1
0.247615 + 0.752385 = 1, predicted label = -1
0.247153 + 0.752847 = 1, predicted label = -1
0.246691 + 0.753309 = 1, predicted label = -1
0.246229 + 0.753771 = 1, predicted label = -1
0.245769 + 0.754231 = 1, predicted label = -1
0.245308 + 0.754692 = 1, predicted label = -1
0.244849 + 0.755151 = 1, predicted label = -1
0.24439 + 0.75561 = 1, predicted label = -1
0.243931 + 0.756069 = 1, predicted label = -1
0.243473 + 0.756527 = 1, predicted label = -1
0.243016 + 0.756984 = 1, predicted label = -1
0.242559 + 0.757441 = 1, predicted label = -1
0.242103 + 0.757897 = 1, predicted label = -1
0.241647 + 0.758353 = 1, predicted label = -1
0.241192 + 0.758808 = 1, predicted label = -1
0.240738 + 0.759262 = 1, predicted label = -1
0.240284 + 0.759716 = 1, predicted label = -1
0.23983 + 0.76017 = 1, predicted label = -1
0.239378 + 0.760622 = 1, predicted label = -1
0.238926 + 0.761074 = 1, predicted label = -1
0.238474 + 0.761526 = 1, predicted label = -1
0.238023 + 0.761977 = 1, predicted label = -1
0.237573 + 0.762427 = 1, predicted label = -1
0.237123 + 0.762877 = 1, predicted label = -1
0.236674 + 0.763326 = 1, predicted label = -1
0.236225 + 0.763775 = 1, predicted label = -1
0.235777 + 0.764223 = 1, predicted label = -1
0.23533 + 0.76467 = 1, predicted label = -1
0.234883 + 0.765117 = 1, predicted label = -1
0.234437 + 0.765563 = 1, predicted label = -1
0.233991 + 0.766009 = 1, predicted label = -1
0.233546 + 0.766454 = 1, predicted label = -1
0.233101 + 0.766899 = 1, predicted label = -1
0.232657 + 0.767343 = 1, predicted label = -1
0.232214 + 0.767786 = 1, predicted label = -1
0.231771 + 0.768229 = 1, predicted label = -1
0.231329 + 0.768671 = 1, predicted label = -1
0.230887 + 0.769113 = 1, predicted label = -1
0.230446 + 0.769554 = 1, predicted label = -1
0.230006 + 0.769994 = 1, predicted label = -1
0.229566 + 0.770434 = 1, predicted label = -1
0.229127 + 0.770873 = 1, predicted label = -1
0.228688 + 0.771312 = 1, predicted label = -1
0.22825 + 0.77175 = 1, predicted label = -1
0.227813 + 0.772187 = 1, predicted label = -1
0.227376 + 0.772624 = 1, predicted label = -1
0.226939 + 0.773061 = 1, predicted label = -1
0.226504 + 0.773496 = 1, predicted label = -1
0.226069 + 0.773931 = 1, predicted label = -1
0.225634 + 0.774366 = 1, predicted label = -1
0.2252 + 0.7748 = 1, predicted label = -1
0.224767 + 0.775233 = 1, predicted label = -1
0.224334 + 0.775666 = 1, predicted label = -1
0.223902 + 0.776098 = 1, predicted label = -1
0.22347 + 0.77653 = 1, predicted label = -1
0.223039 + 0.776961 = 1, predicted label = -1
0.222609 + 0.777391 = 1, predicted label = -1
0.222179 + 0.777821 = 1, predicted label = -1
0.22175 + 0.77825 = 1, predicted label = -1
0.221321 + 0.778679 = 1, predicted label = -1
0.220893 + 0.779107 = 1, predicted label = -1
0.220465 + 0.779535 = 1, predicted label = -1
0.220039 + 0.779961 = 1, predicted label = -1
0.264806 + 0.735194 = 1, predicted label = -1
0.264322 + 0.735678 = 1, predicted label = -1
0.263839 + 0.736161 = 1, predicted label = -1
0.263357 + 0.736643 = 1, predicted label = -1
0.262876 + 0.737124 = 1, predicted label = -1
0.262394 + 0.737606 = 1, predicted label = -1
0.261914 + 0.738086 = 1, predicted label = -1
0.261434 + 0.738566 = 1, predicted label = -1
0.260955 + 0.739045 = 1, predicted label = -1
0.260476 + 0.739524 = 1, predicted label = -1
0.259998 + 0.740002 = 1, predicted label = -1
0.25952 + 0.74048 = 1, predicted label = -1
0.259043 + 0.740957 = 1, predicted label = -1
0.258566 + 0.741434 = 1, predicted label = -1
0.25809 + 0.74191 = 1, predicted label = -1
0.257615 + 0.742385 = 1, predicted label = -1
0.25714 + 0.74286 = 1, predicted label = -1
0.256666 + 0.743334 = 1, predicted label = -1
0.256192 + 0.743808 = 1, predicted label = -1
0.255719 + 0.744281 = 1, predicted label = -1
0.255246 + 0.744754 = 1, predicted label = -1
0.254774 + 0.745226 = 1, predicted label = -1
0.254303 + 0.745697 = 1, predicted label = -1
0.253832 + 0.746168 = 1, predicted label = -1
0.253362 + 0.746638 = 1, predicted label = -1
0.252892 + 0.747108 = 1, predicted label = -1
0.252423 + 0.747577 = 1, predicted label = -1
0.251955 + 0.748045 = 1, predicted label = -1
0.251487 + 0.748513 = 1, predicted label = -1
0.251019 + 0.748981 = 1, predicted label = -1
0.250553 + 0.749447 = 1, predicted label = -1
0.250086 + 0.749914 = 1, predicted label = -1
0.249621 + 0.750379 = 1, predicted label = -1
0.249156 + 0.750844 = 1, predicted label = -1
0.248691 + 0.751309 = 1, predicted label = -1
0.248227 + 0.751773 = 1, predicted label = -1
0.247764 + 0.752236 = 1, predicted label = -1
0.247301 + 0.752699 = 1, predicted label = -1
0.246839 + 0.753161 = 1, predicted label = -1
0.246377 + 0.753623 = 1, predicted label = -1
0.245916 + 0.754084 = 1, predicted label = -1
0.245456 + 0.754544 = 1, predicted label = -1
0.244996 + 0.755004 = 1, predicted label = -1
0.244537 + 0.755463 = 1, predicted label = -1
0.244078 + 0.755922 = 1, predicted label = -1
0.24362 + 0.75638 = 1, predicted label = -1
0.243162 + 0.756838 = 1, predicted label = -1
0.242705 + 0.757295 = 1, predicted label = -1
0.242249 + 0.757751 = 1, predicted label = -1
0.241793 + 0.758207 = 1, predicted label = -1
0.241338 + 0.758662 = 1, predicted label = -1
0.240883 + 0.759117 = 1, predicted label = -1
0.240429 + 0.759571 = 1, predicted label = -1
0.239976 + 0.760024 = 1, predicted label = -1
0.239523 + 0.760477 = 1, predicted label = -1
0.23907 + 0.76093 = 1, predicted label = -1
0.238619 + 0.761381 = 1, predicted label = -1
0.238168 + 0.761832 = 1, predicted label = -1
0.237717 + 0.762283 = 1, predicted label = -1
0.237267 + 0.762733 = 1, predicted label = -1
0.236818 + 0.763182 = 1, predicted label = -1
0.236369 + 0.763631 = 1, predicted label = -1
0.235921 + 0.764079 = 1, predicted label = -1
0.235473 + 0.764527 = 1, predicted label = -1
0.235026 + 0.764974 = 1, predicted label = -1
0.234579 + 0.765421 = 1, predicted label = -1
0.234134 + 0.765866 = 1, predicted label = -1
0.233688 + 0.766312 = 1, predicted label = -1
0.233244 + 0.766756 = 1, predicted label = -1
0.232799 + 0.767201 = 1, predicted label = -1
0.232356 + 0.767644 = 1, predicted label = -1
0.231913 + 0.768087 = 1, predicted label = -1
0.231471 + 0.768529 = 1, predicted label = -1
0.231029 + 0.768971 = 1, predicted label = -1
0.230588 + 0.769412 = 1, predicted label = -1
0.230147 + 0.769853 = 1, predicted label = -1
0.229707 + 0.770293 = 1, predicted label = -1
0.229268 + 0.770732 = 1, predicted label = -1
0.228829 + 0.771171 = 1, predicted label = -1
0.22839 + 0.77161 = 1, predicted label = -1
0.227953 + 0.772047 = 1, predicted label = -1
0.227516 + 0.772484 = 1, predicted label = -1
0.227079 + 0.772921 = 1, predicted label = -1
0.226643 + 0.773357 = 1, predicted label = -1
0.226208 + 0.773792 = 1, predicted label = -1
0.225773 + 0.774227 = 1, predicted label = -1
0.225339 + 0.774661 = 1, predicted label = -1
0.224906 + 0.775094 = 1, predicted label = -1
0.224473 + 0.775527 = 1, predicted label = -1
0.22404 + 0.77596 = 1, predicted label = -1
0.223608 + 0.776392 = 1, predicted label = -1
0.223177 + 0.776823 = 1, predicted label = -1
0.222747 + 0.777253 = 1, predicted label = -1
0.222317 + 0.777683 = 1, predicted label = -1
0.221887 + 0.778113 = 1, predicted label = -1
0.221458 + 0.778542 = 1, predicted label = -1
0.22103 + 0.77897 = 1, predicted label = -1
0.220602 + 0.779398 = 1, predicted label = -1
0.220175 + 0.779825 = 1, predicted label = -1
0.219749 + 0.780251 = 1, predicted label = -1
0.264477 + 0.735523 = 1, predicted label = -1
0.263994 + 0.736006 = 1, predicted label = -1
0.263512 + 0.736488 = 1, predicted label = -1
0.26303 + 0.73697 = 1, predicted label = -1
0.262549 + 0.737451 = 1, predicted label = -1
0.262068 + 0.737932 = 1, predicted label = -1
0.261588 + 0.738412 = 1, predicted label = -1
0.261108 + 0.738892 = 1, predicted label = -1
0.260629 + 0.739371 = 1, predicted label = -1
0.260151 + 0.739849 = 1, predicted label = -1
0.259673 + 0.740327 = 1, predicted label = -1
0.259196 + 0.740804 = 1, predicted label = -1
0.258719 + 0.741281 = 1, predicted label = -1
0.258243 + 0.741757 = 1, predicted label = -1
0.257767 + 0.742233 = 1, predicted label = -1
0.257292 + 0.742708 = 1, predicted label = -1
0.256818 + 0.743182 = 1, predicted label = -1
0.256344 + 0.743656 = 1, predicted label = -1
0.255871 + 0.744129 = 1, predicted label = -1
0.255398 + 0.744602 = 1, predicted label = -1
0.254926 + 0.745074 = 1, predicted label = -1
0.254454 + 0.745546 = 1, predicted label = -1
0.253983 + 0.746017 = 1, predicted label = -1
0.253513 + 0.746487 = 1, predicted label = -1
0.253043 + 0.746957 = 1, predicted label = -1
0.252573 + 0.747427 = 1, predicted label = -1
0.252105 + 0.747895 = 1, predicted label = -1
0.251637 + 0.748363 = 1, predicted label = -1
0.251169 + 0.748831 = 1, predicted label = -1
0.250702 + 0.749298 = 1, predicted label = -1
0.250236 + 0.749764 = 1, predicted label = -1
0.24977 + 0.75023 = 1, predicted label = -1
0.249305 + 0.750695 = 1, predicted label = -1
0.24884 + 0.75116 = 1, predicted label = -1
0.248376 + 0.751624 = 1, predicted label = -1
0.247912 + 0.752088 = 1, predicted label = -1
0.247449 + 0.752551 = 1, predicted label = -1
0.246987 + 0.753013 = 1, predicted label = -1
0.246525 + 0.753475 = 1, predicted label = -1
0.246064 + 0.753936 = 1, predicted label = -1
0.245603 + 0.754397 = 1, predicted label = -1
0.245143 + 0.754857 = 1, predicted label = -1
0.244684 + 0.755316 = 1, predicted label = -1
0.244225 + 0.755775 = 1, predicted label = -1
0.243767 + 0.756233 = 1, predicted label = -1
0.243309 + 0.756691 = 1, predicted label = -1
0.242852 + 0.757148 = 1, predicted label = -1
0.242395 + 0.757605 = 1, predicted label = -1
0.241939 + 0.758061 = 1, predicted label = -1
0.241484 + 0.758516 = 1, predicted label = -1
0.241029 + 0.758971 = 1, predicted label = -1
0.240575 + 0.759425 = 1, predicted label = -1
0.240121 + 0.759879 = 1, predicted label = -1
0.239668 + 0.760332 = 1, predicted label = -1
0.239215 + 0.760785 = 1, predicted label = -1
0.238763 + 0.761237 = 1, predicted label = -1
0.238312 + 0.761688 = 1, predicted label = -1
0.237861 + 0.762139 = 1, predicted label = -1
0.237411 + 0.762589 = 1, predicted label = -1
0.236962 + 0.763038 = 1, predicted label = -1
0.236513 + 0.763487 = 1, predicted label = -1
0.236064 + 0.763936 = 1, predicted label = -1
0.235616 + 0.764384 = 1, predicted label = -1
0.235169 + 0.764831 = 1, predicted label = -1
0.234722 + 0.765278 = 1, predicted label = -1
0.234276 + 0.765724 = 1, predicted label = -1
0.233831 + 0.766169 = 1, predicted label = -1
0.233386 + 0.766614 = 1, predicted label = -1
0.232942 + 0.767058 = 1, predicted label = -1
0.232498 + 0.767502 = 1, predicted label = -1
0.232055 + 0.767945 = 1, predicted label = -1
0.231612 + 0.768388 = 1, predicted label = -1
0.23117 + 0.76883 = 1, predicted label = -1
0.230729 + 0.769271 = 1, predicted label = -1
0.230288 + 0.769712 = 1, predicted label = -1
0.229848 + 0.770152 = 1, predicted label = -1
0.229408 + 0.770592 = 1, predicted label = -1
0.228969 + 0.771031 = 1, predicted label = -1
0.228531 + 0.771469 = 1, predicted label = -1
0.228093 + 0.771907 = 1, predicted label = -1
0.227656 + 0.772344 = 1, predicted label = -1
0.227219 + 0.772781 = 1, predicted label = -1
0.226783 + 0.773217 = 1, predicted label = -1
0.226347 + 0.773653 = 1, predicted label = -1
0.225912 + 0.774088 = 1, predicted label = -1
0.225478 + 0.774522 = 1, predicted label = -1
0.225044 + 0.774956 = 1, predicted label = -1
0.224611 + 0.775389 = 1, predicted label = -1
0.224179 + 0.775821 = 1, predicted label = -1
0.223747 + 0.776253 = 1, predicted label = -1
0.223315 + 0.776685 = 1, predicted label = -1
0.222885 + 0.777115 = 1, predicted label = -1
0.222454 + 0.777546 = 1, predicted label = -1
0.222025 + 0.777975 = 1, predicted label = -1
0.221596 + 0.778404 = 1, predicted label = -1
0.221167 + 0.778833 = 1, predicted label = -1
0.220739 + 0.779261 = 1, predicted label = -1
0.220312 + 0.779688 = 1, predicted label = -1
0.219885 + 0.780115 = 1, predicted label = -1
0.219459 + 0.780541 = 1, predicted label = -1
0.264149 + 0.735851 = 1, predicted label = -1
0.263666 + 0.736334 = 1, predicted label = -1
0.263184 + 0.736816 = 1, predicted label = -1
0.262703 + 0.737297 = 1, predicted label = -1
0.262222 + 0.737778 = 1, predicted label = -1
0.261742 + 0.738258 = 1, predicted label = -1
0.261262 + 0.738738 = 1, predicted label = -1
0.260783 + 0.739217 = 1, predicted label = -1
0.260304 + 0.739696 = 1, predicted label = -1
0.259826 + 0.740174 = 1, predicted label = -1
0.259349 + 0.740651 = 1, predicted label = -1
0.258872 + 0.741128 = 1, predicted label = -1
0.258395 + 0.741605 = 1, predicted label = -1
0.25792 + 0.74208 = 1, predicted label = -1
0.257444 + 0.742556 = 1, predicted label = -1
0.25697 + 0.74303 = 1, predicted label = -1
0.256496 + 0.743504 = 1, predicted label = -1
0.256022 + 0.743978 = 1, predicted label = -1
0.255549 + 0.744451 = 1, predicted label = -1
0.255077 + 0.744923 = 1, predicted label = -1
0.254605 + 0.745395 = 1, predicted label = -1
0.254134 + 0.745866 = 1, predicted label = -1
0.253663 + 0.746337 = 1, predicted label = -1
0.253193 + 0.746807 = 1, predicted label = -1
0.252724 + 0.747276 = 1, predicted label = -1
0.252255 + 0.747745 = 1, predicted label = -1
0.251787 + 0.748213 = 1, predicted label = -1
0.251319 + 0.748681 = 1, predicted label = -1
0.250852 + 0.749148 = 1, predicted label = -1
0.250385 + 0.749615 = 1, predicted label = -1
0.249919 + 0.750081 = 1, predicted label = -1
0.249454 + 0.750546 = 1, predicted label = -1
0.248989 + 0.751011 = 1, predicted label = -1
0.248524 + 0.751476 = 1, predicted label = -1
0.248061 + 0.751939 = 1, predicted label = -1
0.247598 + 0.752402 = 1, predicted label = -1
0.247135 + 0.752865 = 1, predicted label = -1
0.246673 + 0.753327 = 1, predicted label = -1
0.246212 + 0.753788 = 1, predicted label = -1
0.245751 + 0.754249 = 1, predicted label = -1
0.245291 + 0.754709 = 1, predicted label = -1
0.244831 + 0.755169 = 1, predicted label = -1
0.244372 + 0.755628 = 1, predicted label = -1
0.243913 + 0.756087 = 1, predicted label = -1
0.243455 + 0.756545 = 1, predicted label = -1
0.242998 + 0.757002 = 1, predicted label = -1
0.242541 + 0.757459 = 1, predicted label = -1
0.242085 + 0.757915 = 1, predicted label = -1
0.24163 + 0.75837 = 1, predicted label = -1
0.241175 + 0.758825 = 1, predicted label = -1
0.24072 + 0.75928 = 1, predicted label = -1
0.240266 + 0.759734 = 1, predicted label = -1
0.239813 + 0.760187 = 1, predicted label = -1
0.23936 + 0.76064 = 1, predicted label = -1
0.238908 + 0.761092 = 1, predicted label = -1
0.238457 + 0.761543 = 1, predicted label = -1
0.238006 + 0.761994 = 1, predicted label = -1
0.237555 + 0.762445 = 1, predicted label = -1
0.237106 + 0.762894 = 1, predicted label = -1
0.236656 + 0.763344 = 1, predicted label = -1
0.236208 + 0.763792 = 1, predicted label = -1
0.23576 + 0.76424 = 1, predicted label = -1
0.235312 + 0.764688 = 1, predicted label = -1
0.234866 + 0.765134 = 1, predicted label = -1
0.234419 + 0.765581 = 1, predicted label = -1
0.233974 + 0.766026 = 1, predicted label = -1
0.233529 + 0.766471 = 1, predicted label = -1
0.233084 + 0.766916 = 1, predicted label = -1
0.23264 + 0.76736 = 1, predicted label = -1
0.232197 + 0.767803 = 1, predicted label = -1
0.231754 + 0.768246 = 1, predicted label = -1
0.231312 + 0.768688 = 1, predicted label = -1
0.23087 + 0.76913 = 1, predicted label = -1
0.230429 + 0.769571 = 1, predicted label = -1
0.229989 + 0.770011 = 1, predicted label = -1
0.229549 + 0.770451 = 1, predicted label = -1
0.22911 + 0.77089 = 1, predicted label = -1
0.228671 + 0.771329 = 1, predicted label = -1
0.228233 + 0.771767 = 1, predicted label = -1
0.227796 + 0.772204 = 1, predicted label = -1
0.227359 + 0.772641 = 1, predicted label = -1
0.226923 + 0.773077 = 1, predicted label = -1
0.226487 + 0.773513 = 1, predicted label = -1
0.226052 + 0.773948 = 1, predicted label = -1
0.225617 + 0.774383 = 1, predicted label = -1
0.225183 + 0.774817 = 1, predicted label = -1
0.22475 + 0.77525 = 1, predicted label = -1
0.224317 + 0.775683 = 1, predicted label = -1
0.223885 + 0.776115 = 1, predicted label = -1
0.223453 + 0.776547 = 1, predicted label = -1
0.223022 + 0.776978 = 1, predicted label = -1
0.222592 + 0.777408 = 1, predicted label = -1
0.222162 + 0.777838 = 1, predicted label = -1
0.221733 + 0.778267 = 1, predicted label = -1
0.221304 + 0.778696 = 1, predicted label = -1
0.220876 + 0.779124 = 1, predicted label = -1
0.220449 + 0.779551 = 1, predicted label = -1
0.220022 + 0.779978 = 1, predicted label = -1
0.219596 + 0.780404 = 1, predicted label = -1
0.21917 + 0.78083 = 1, predicted label = -1
0.263821 + 0.736179 = 1, predicted label = -1
0.263339 + 0.736661 = 1, predicted label = -1
0.262857 + 0.737143 = 1, predicted label = -1
0.262376 + 0.737624 = 1, predicted label = -1
0.261895 + 0.738105 = 1, predicted label = -1
0.261415 + 0.738585 = 1, predicted label = -1
0.260936 + 0.739064 = 1, predicted label = -1
0.260457 + 0.739543 = 1, predicted label = -1
0.259979 + 0.740021 = 1, predicted label = -1
0.259501 + 0.740499 = 1, predicted label = -1
0.259024 + 0.740976 = 1, predicted label = -1
0.258548 + 0.741452 = 1, predicted label = -1
0.258072 + 0.741928 = 1, predicted label = -1
0.257597 + 0.742403 = 1, predicted label = -1
0.257122 + 0.742878 = 1, predicted label = -1
0.256647 + 0.743353 = 1, predicted label = -1
0.256174 + 0.743826 = 1, predicted label = -1
0.255701 + 0.744299 = 1, predicted label = -1
0.255228 + 0.744772 = 1, predicted label = -1
0.254756 + 0.745244 = 1, predicted label = -1
0.254285 + 0.745715 = 1, predicted label = -1
0.253814 + 0.746186 = 1, predicted label = -1
0.253344 + 0.746656 = 1, predicted label = -1
0.252874 + 0.747126 = 1, predicted label = -1
0.252405 + 0.747595 = 1, predicted label = -1
0.251937 + 0.748063 = 1, predicted label = -1
0.251469 + 0.748531 = 1, predicted label = -1
0.251001 + 0.748999 = 1, predicted label = -1
0.250535 + 0.749465 = 1, predicted label = -1
0.250068 + 0.749932 = 1, predicted label = -1
0.249603 + 0.750397 = 1, predicted label = -1
0.249138 + 0.750862 = 1, predicted label = -1
0.248673 + 0.751327 = 1, predicted label = -1
0.248209 + 0.751791 = 1, predicted label = -1
0.247746 + 0.752254 = 1, predicted label = -1
0.247283 + 0.752717 = 1, predicted label = -1
0.246821 + 0.753179 = 1, predicted label = -1
0.246359 + 0.753641 = 1, predicted label = -1
0.245898 + 0.754102 = 1, predicted label = -1
0.245438 + 0.754562 = 1, predicted label = -1
0.244978 + 0.755022 = 1, predicted label = -1
0.244519 + 0.755481 = 1, predicted label = -1
0.24406 + 0.75594 = 1, predicted label = -1
0.243602 + 0.756398 = 1, predicted label = -1
0.243145 + 0.756855 = 1, predicted label = -1
0.242688 + 0.757312 = 1, predicted label = -1
0.242231 + 0.757769 = 1, predicted label = -1
0.241775 + 0.758225 = 1, predicted label = -1
0.24132 + 0.75868 = 1, predicted label = -1
0.240866 + 0.759134 = 1, predicted label = -1
0.240412 + 0.759588 = 1, predicted label = -1
0.239958 + 0.760042 = 1, predicted label = -1
0.239505 + 0.760495 = 1, predicted label = -1
0.239053 + 0.760947 = 1, predicted label = -1
0.238601 + 0.761399 = 1, predicted label = -1
0.23815 + 0.76185 = 1, predicted label = -1
0.2377 + 0.7623 = 1, predicted label = -1
0.23725 + 0.76275 = 1, predicted label = -1
0.2368 + 0.7632 = 1, predicted label = -1
0.236352 + 0.763648 = 1, predicted label = -1
0.235903 + 0.764097 = 1, predicted label = -1
0.235456 + 0.764544 = 1, predicted label = -1
0.235009 + 0.764991 = 1, predicted label = -1
0.234562 + 0.765438 = 1, predicted label = -1
0.234116 + 0.765884 = 1, predicted label = -1
0.233671 + 0.766329 = 1, predicted label = -1
0.233226 + 0.766774 = 1, predicted label = -1
0.232782 + 0.767218 = 1, predicted label = -1
0.232339 + 0.767661 = 1, predicted label = -1
0.231896 + 0.768104 = 1, predicted label = -1
0.231454 + 0.768546 = 1, predicted label = -1
0.231012 + 0.768988 = 1, predicted label = -1
0.230571 + 0.769429 = 1, predicted label = -1
0.23013 + 0.76987 = 1, predicted label = -1
0.22969 + 0.77031 = 1, predicted label = -1
0.229251 + 0.770749 = 1, predicted label = -1
0.228812 + 0.771188 = 1, predicted label = -1
0.228374 + 0.771626 = 1, predicted label = -1
0.227936 + 0.772064 = 1, predicted label = -1
0.227499 + 0.772501 = 1, predicted label = -1
0.227062 + 0.772938 = 1, predicted label = -1
0.226626 + 0.773374 = 1, predicted label = -1
0.226191 + 0.773809 = 1, predicted label = -1
0.225756 + 0.774244 = 1, predicted label = -1
0.225322 + 0.774678 = 1, predicted label = -1
0.224889 + 0.775111 = 1, predicted label = -1
0.224456 + 0.775544 = 1, predicted label = -1
0.224023 + 0.775977 = 1, predicted label = -1
0.223592 + 0.776408 = 1, predicted label = -1
0.223161 + 0.776839 = 1, predicted label = -1
0.22273 + 0.77727 = 1, predicted label = -1
0.2223 + 0.7777 = 1, predicted label = -1
0.221871 + 0.778129 = 1, predicted label = -1
0.221442 + 0.778558 = 1, predicted label = -1
0.221013 + 0.778987 = 1, predicted label = -1
0.220586 + 0.779414 = 1, predicted label = -1
0.220159 + 0.779841 = 1, predicted label = -1
0.219732 + 0.780268 = 1, predicted label = -1
0.219306 + 0.780694 = 1, predicted label = -1
0.218881 + 0.781119 = 1, predicted label = -1
0.263493 + 0.736507 = 1, predicted label = -1
0.263011 + 0.736989 = 1, predicted label = -1
0.26253 + 0.73747 = 1, predicted label = -1
0.262049 + 0.737951 = 1, predicted label = -1
0.261569 + 0.738431 = 1, predicted label = -1
0.26109 + 0.73891 = 1, predicted label = -1
0.260611 + 0.739389 = 1, predicted label = -1
0.260132 + 0.739868 = 1, predicted label = -1
0.259654 + 0.740346 = 1, predicted label = -1
0.259177 + 0.740823 = 1, predicted label = -1
0.258701 + 0.741299 = 1, predicted label = -1
0.258224 + 0.741776 = 1, predicted label = -1
0.257749 + 0.742251 = 1, predicted label = -1
0.257274 + 0.742726 = 1, predicted label = -1
0.256799 + 0.743201 = 1, predicted label = -1
0.256326 + 0.743674 = 1, predicted label = -1
0.255852 + 0.744148 = 1, predicted label = -1
0.25538 + 0.74462 = 1, predicted label = -1
0.254907 + 0.745093 = 1, predicted label = -1
0.254436 + 0.745564 = 1, predicted label = -1
0.253965 + 0.746035 = 1, predicted label = -1
0.253494 + 0.746506 = 1, predicted label = -1
0.253025 + 0.746975 = 1, predicted label = -1
0.252555 + 0.747445 = 1, predicted label = -1
0.252087 + 0.747913 = 1, predicted label = -1
0.251619 + 0.748381 = 1, predicted label = -1
0.251151 + 0.748849 = 1, predicted label = -1
0.250684 + 0.749316 = 1, predicted label = -1
0.250218 + 0.749782 = 1, predicted label = -1
0.249752 + 0.750248 = 1, predicted label = -1
0.249287 + 0.750713 = 1, predicted label = -1
0.248822 + 0.751178 = 1, predicted label = -1
0.248358 + 0.751642 = 1, predicted label = -1
0.247894 + 0.752106 = 1, predicted label = -1
0.247431 + 0.752569 = 1, predicted label = -1
0.246969 + 0.753031 = 1, predicted label = -1
0.246507 + 0.753493 = 1, predicted label = -1
0.246046 + 0.753954 = 1, predicted label = -1
0.245586 + 0.754414 = 1, predicted label = -1
0.245125 + 0.754875 = 1, predicted label = -1
0.244666 + 0.755334 = 1, predicted label = -1
0.244207 + 0.755793 = 1, predicted label = -1
0.243749 + 0.756251 = 1, predicted label = -1
0.243291 + 0.756709 = 1, predicted label = -1
0.242834 + 0.757166 = 1, predicted label = -1
0.242377 + 0.757623 = 1, predicted label = -1
